cladeID	nkmers	card	gsize	csize
N3272	856669	87	4853700	8586
N8684	39691	2	4853700	8588
N8342	34063	2	4853702	8591
N8343	64864	3	4853702	8589
N7958	98876	5	4853711	8591
N7557	124864	6	4853718	8592
N8341	40629	2	4853718	8594
N7957	46484	3	4853720	8595
N7556	51891	4	4853726	8596
N7160	176679	10	4853771	8596
N8683	49846	3	4853774	8599
N8340	54504	4	4853780	8600
N7955	28482	2	4853794	8603
N7956	57729	5	4853794	8601
N7555	86140	7	4853816	8603
N7159	116292	8	4853832	8604
N6734	29890	2	4853919	8606
N6735	292792	18	4853919	8604
N6310	322638	20	4853947	8606
N7158	29303	2	4853947	8608
N6733	56808	3	4853949	8609
N6309	80470	4	4853952	8610
N5872	402794	24	4854023	8610
N5871	46515	3	4854026	8613
N5034	453432	28	4854060	8614
N5430	449261	27	4854060	8613
N8339	33943	2	4854060	8616
N7954	39403	3	4854062	8617
N7553	42410	2	4854068	8620
N7554	40904	4	4854068	8618
N7157	83253	6	4854088	8620
N6307	121950	8	4854117	8622
N5870	144183	9	4854133	8623
N5429	162093	10	4854142	8624
N6306	45916	2	4854142	8626
N5869	72898	3	4854144	8627
N5428	100347	4	4854147	8628
N5033	262406	14	4854166	8628
N5868	29015	2	4854230	8630
N5427	37987	3	4854232	8631
N5032	55985	4	4854235	8632
N4665	75130	5	4854239	8633
N4311	790064	47	4854319	8633
N3960	811312	48	4854330	8634
N7156	34891	2	4854330	8636
N6731	38952	3	4854332	8637
N6305	49415	4	4854338	8638
N5867	70913	5	4854342	8639
N5426	90326	6	4854349	8640
N5030	37387	2	4854352	8643
N5031	109378	7	4854352	8641
N4664	146746	9	4854360	8643
N5029	37844	2	4854360	8645
N4663	65289	3	4854362	8646
N4309	53629	2	4854372	8648
N4310	212022	12	4854372	8646
N3959	265640	14	4854381	8648
N3610	1076882	62	4854436	8648
N3958	24848	2	4854436	8650
N3609	30916	3	4854438	8651
N3271	1107770	65	4854463	8651
N5866	22929	2	4854847	8653
N5424	36635	2	4854849	8656
N5425	28623	3	4854849	8654
N5028	65122	5	4854861	8656
N5027	26382	3	4854864	8659
N4662	91339	8	4854904	8659
N4308	108887	9	4854927	8660
N3957	133031	10	4854937	8661
N4307	24614	2	4854937	8663
N3956	34738	3	4854939	8664
N3608	167738	13	4854959	8664
N3270	191717	14	4854967	8665
N5422	51508	2	4854967	8667
N5026	61850	3	4854969	8668
N4661	63853	4	4854975	8669
N4305	39918	2	4854985	8672
N4306	103416	5	4854985	8670
N3955	143302	7	4854998	8672
N4304	40891	2	4854998	8674
N3954	67438	3	4855000	8675
N3607	210711	10	4855018	8675
N3269	231339	11	4855030	8676
N2933	40738	2	4855064	8678
N2934	423016	25	4855064	8676
N2625	463743	27	4855072	8678
N2330	2440038	180	4855414	8679
N5023	23178	2	4855414	8681
N4657	20723	2	4855416	8684
N4658	37665	3	4855416	8682
N9444	20583	5	4855446	8689
N9224	21757	6	4855467	8690
N8682	28289	8	4855531	8692
N7952	16763	2	4855551	8696
N7953	64555	10	4855551	8694
N7552	81268	12	4855573	8696
N8337	14632	2	4855573	8698
N7951	17661	3	4855575	8699
N7551	20848	4	4855581	8700
N7155	102062	16	4855620	8700
N8681	24519	2	4855620	8702
N8336	26394	3	4855622	8703
N7950	32045	4	4855628	8704
N7550	33734	5	4855641	8705
N7154	35449	6	4855669	8706
N6730	137416	22	4855739	8706
N6304	149201	23	4855772	8707
N5865	160811	24	4855801	8708
N5421	175209	25	4855834	8709
N7153	22839	2	4855834	8711
N6729	34266	3	4855836	8712
N6303	46997	4	4855840	8713
N6728	28668	2	4855840	8715
N6302	33779	3	4855842	8716
N5864	80672	7	4855862	8716
N6301	19083	2	4855862	8718
N5863	35873	3	4855864	8719
N5420	116429	10	4855905	8719
N5025	290886	35	4856163	8719
N5862	22315	2	4856163	8721
N5419	27226	3	4856165	8722
N5024	42307	4	4856171	8723
N4659	17968	2	4856280	8725
N4303	350946	41	4856324	8725
N3953	409003	46	4856518	8725
N3606	421884	47	4856546	8726
N3268	435772	48	4856585	8727
N7549	22719	2	4856585	8729
N7152	24277	3	4856587	8730
N6726	30759	2	4856593	8732
N6300	31821	6	4856626	8733
N5418	33223	8	4856709	8735
N5022	34094	9	4856792	8736
N4301	34375	11	4857053	8738
N3952	34785	12	4857136	8739
N4655	15931	2	4857136	8741
N3951	20374	4	4857145	8743
N3605	54507	16	4857319	8743
N3267	66117	17	4857323	8744
N2932	501821	65	4857381	8744
N2624	518973	66	4857400	8745
N2329	532168	67	4857411	8746
N2035	2970373	247	4858102	8746
N3950	24334	2	4858102	8748
N3604	27811	3	4858104	8749
N3266	47392	4	4858106	8750
N2930	34087	2	4858108	8753
N2931	66687	5	4858108	8751
N2622	43157	2	4858117	8755
N2623	100743	7	4858117	8753
N2328	143879	9	4858125	8755
N2034	159835	10	4858133	8756
N1762	3129651	257	4858506	8756
N1514	3175172	263	4858708	8757
N6299	27849	2	4858708	8759
N5416	33632	3	4858721	8762
N5021	37246	7	4858781	8764
N4654	41592	8	4858828	8765
N4299	44699	9	4858896	8766
N3949	48205	10	4858985	8767
N3603	50092	11	4859071	8768
N3948	28845	2	4859071	8770
N3602	32281	3	4859073	8771
N3265	82163	14	4859128	8771
N5020	19803	2	4859128	8773
N4653	22337	3	4859130	8774
N4298	29710	4	4859136	8775
N3947	32991	5	4859150	8776
N3601	35453	6	4859176	8777
N3946	24616	2	4859176	8779
N3600	32152	3	4859178	8780
N3264	67128	9	4859232	8780
N2928	145133	23	4859420	8780
N4652	27421	2	4859420	8782
N4297	33011	3	4859422	8783
N3945	35201	4	4859428	8784
N3599	37600	5	4859442	8785
N3263	58596	6	4859466	8786
N3598	26766	2	4859466	8788
N3262	34627	3	4859468	8789
N2927	93109	9	4859505	8789
N2620	238130	32	4859586	8789
N2326	258043	33	4859593	8790
N4651	20681	2	4859594	8792
N4296	24906	3	4859596	8793
N3944	27082	4	4859602	8794
N3597	30020	5	4859614	8795
N3261	32495	6	4859641	8796
N4295	20318	2	4859641	8798
N3943	23315	3	4859643	8799
N3595	21137	2	4859649	8802
N3596	25321	4	4859649	8800
N3260	46312	6	4859674	8802
N2926	78513	12	4859774	8802
N3259	27359	3	4859777	8805
N2925	30739	4	4859783	8806
N2619	109219	16	4859803	8806
N2325	144183	18	4859813	8808
N2032	402050	51	4859921	8808
N1760	415547	52	4859931	8809
N3258	26479	2	4859931	8811
N2617	38284	4	4859940	8813
N2324	38358	5	4859950	8814
N2031	45971	6	4859972	8815
N2923	34775	2	4859972	8817
N2616	54681	3	4859974	8818
N2323	67128	4	4859979	8819
N2030	97357	5	4859981	8820
N1759	143326	11	4859982	8820
N1513	558816	63	4860029	8820
N1289	3729273	326	4860695	8820
N3593	45978	2	4860695	8822
N3257	59468	3	4860697	8823
N2922	62910	4	4860703	8824
N2615	68774	5	4860717	8825
N3256	42188	2	4860717	8827
N2921	50649	3	4860719	8828
N2614	73648	4	4860723	8829
N2321	51456	2	4860753	8831
N2322	142348	9	4860753	8829
N2028	45597	2	4860786	8833
N2029	193750	11	4860786	8831
N1758	239329	13	4860799	8833
N2613	32958	2	4860799	8835
N2320	41883	3	4860801	8836
N2027	49520	4	4860807	8837
N2319	48844	2	4860807	8839
N2026	66239	3	4860809	8840
N1757	115747	7	4860816	8840
N1512	355034	20	4860845	8840
N2025	34739	2	4860845	8842
N1756	54911	3	4860847	8843
N1511	74161	4	4860851	8844
N1288	429036	24	4860884	8844
N1081	4157390	350	4861345	8844
N4293	21016	2	4861345	8848
N4294	18995	2	4861345	8846
N3942	40008	4	4861347	8848
N4292	18382	2	4861347	8850
N3941	25012	3	4861348	8851
N3591	25068	2	4861353	8853
N3592	65006	7	4861353	8851
N3255	90067	9	4861357	8853
N3589	18832	2	4861357	8857
N3590	20591	2	4861357	8855
N3254	39420	4	4861358	8857
N2920	129465	13	4861368	8857
N5019	30338	2	4861368	8859
N4650	45029	3	4861370	8860
N3940	68745	5	4861376	8862
N3587	57246	2	4861378	8865
N3588	73834	6	4861378	8863
N3253	131043	8	4861390	8865
N3586	16270	2	4861390	8867
N3252	18502	3	4861392	8868
N2919	149525	11	4861403	8868
N2612	278873	24	4861447	8868
N3939	16989	2	4861447	8870
N2918	52444	7	4861449	8875
N3250	25768	3	4861449	8875
N3251	26676	4	4861449	8872
N3584	13129	2	4861449	8874
N3585	20374	3	4861449	8871
N2611	67750	8	4861451	8876
N2318	346577	32	4861486	8876
N5858	52743	2	4861486	8878
N5415	53818	3	4861488	8879
N5018	54979	4	4861493	8880
N4649	55260	5	4861506	8881
N4290	55473	6	4861530	8882
N3938	55628	7	4861574	8883
N3583	57987	8	4861642	8884
N3249	58621	9	4861739	8885
N4289	34609	2	4861739	8887
N3937	39960	3	4861741	8888
N3581	35090	2	4861747	8891
N3582	63580	4	4861747	8889
N3248	98570	6	4861767	8891
N2916	22154	2	4861905	8893
N2917	156717	15	4861905	8891
N2609	47860	3	4861911	8896
N2610	178861	17	4861911	8893
N2915	32578	2	4861911	8895
N2317	226685	20	4861930	8896
N2024	573120	52	4862020	8896
N3247	26974	2	4862020	8898
N2914	39363	3	4862022	8899
N3246	22107	2	4862022	8901
N2913	25722	3	4862024	8902
N2608	65071	6	4862029	8902
N2316	82675	7	4862030	8903
N2023	95183	8	4862036	8904
N1754	56766	2	4862115	8906
N1755	667898	60	4862115	8904
N1510	722831	62	4862169	8906
N1752	32857	2	4862169	8910
N1753	29163	2	4862169	8908
N1509	62010	4	4862171	8910
N1287	783729	66	4862219	8910
N3245	15328	4	4862227	8914
N2912	16286	5	4862232	8915
N2315	20985	7	4862244	8917
N2022	26028	8	4862259	8918
N1751	28608	9	4862283	8919
N2911	17547	2	4862283	8921
N2606	23143	3	4862285	8922
N2314	29788	4	4862291	8923
N2021	30939	5	4862305	8924
N1750	44691	6	4862312	8925
N1508	73271	15	4862329	8925
N2313	23615	2	4862329	8927
N2020	26004	3	4862331	8928
N1749	28903	4	4862337	8929
N1507	32395	5	4862351	8930
N1286	105629	20	4862375	8930
N1080	888432	86	4862469	8930
N1748	19576	2	4863427	8932
N895	5042729	436	4863427	8930
N1506	24135	3	4863429	8933
N1285	26183	4	4863435	8934
N1079	28328	5	4863449	8935
N1505	44858	2	4863449	8937
N1078	68357	4	4863451	8939
N1284	48854	3	4863451	8938
N894	96683	9	4863453	8939
N3935	19219	2	4863640	8941
N712	5139162	445	4863640	8939
N3579	23841	3	4863642	8942
N2910	31866	5	4863660	8944
N2604	24560	2	4863682	8947
N2605	34509	6	4863682	8945
N2311	19616	2	4863711	8949
N2312	59002	8	4863711	8947
N2019	78607	10	4863716	8949
N2603	21944	2	4863716	8951
N2309	22417	2	4863718	8954
N2310	26594	3	4863718	8952
N2018	48991	5	4863725	8954
N1747	127544	15	4863757	8954
N4288	27966	2	4863757	8956
N3934	31332	3	4863759	8957
N3578	34711	4	4863765	8958
N3243	37352	5	4863779	8959
N2908	21986	2	4863806	8962
N2909	40054	6	4863806	8960
N2602	62006	8	4863817	8962
N2308	77214	9	4863826	8963
N2017	92797	10	4863833	8964
N2601	30694	2	4863833	8966
N2307	35913	3	4863835	8967
N2016	40741	4	4863841	8968
N1746	133485	14	4863877	8968
N1504	260898	29	4863960	8968
N2306	19904	2	4863960	8970
N2015	23646	3	4863962	8971
N1744	33974	2	4863968	8974
N1745	26435	4	4863968	8972
N1503	60395	6	4863974	8974
N1283	321145	35	4864057	8974
N1282	29272	3	4864060	8977
N1077	350301	38	4864139	8977
N1280	46468	2	4864139	8981
N1281	24854	2	4864139	8979
N1076	71312	4	4864142	8981
N1075	12800	2	4864204	8983
N893	421493	42	4864204	8981
N892	14603	3	4864206	8984
N711	436067	45	4864232	8984
N3932	21262	2	4865029	8988
N3933	23364	2	4865029	8986
N552	5566063	490	4865029	8984
N3242	55173	5	4865030	8989
N2907	61677	6	4865032	8990
N2599	15307	2	4865034	8993
N2600	73604	7	4865034	8991
N2305	88899	9	4865040	8993
N3576	21345	2	4865040	8995
N3241	26178	3	4865042	8996
N2906	29645	4	4865048	8997
N2304	35226	6	4865062	8999
N2598	31672	5	4865062	8998
N2014	124120	15	4865066	8999
N2905	29745	2	4865066	9001
N2597	40398	3	4865068	9002
N2303	47440	4	4865074	9003
N2013	52601	5	4865088	9004
N1743	176701	20	4865102	9004
N2596	25698	2	4865102	9006
N2302	40995	3	4865103	9007
N2595	20455	2	4865103	9009
N2301	35403	3	4865104	9010
N2012	76386	6	4865109	9010
N2300	35976	2	4865109	9012
N2011	37404	3	4865111	9013
N1742	113784	9	4865116	9013
N4287	28283	5	4865156	9018
N3931	28296	6	4865168	9019
N3575	29052	7	4865190	9020
N3239	20170	2	4865226	9022
N2904	33080	10	4865303	9023
N2594	33380	11	4865321	9024
N2299	35176	12	4865405	9025
N2903	24644	2	4865405	9027
N2593	40440	3	4865407	9028
N2298	56091	4	4865411	9029
N2009	26416	2	4865451	9031
N2010	91194	16	4865451	9029
N1741	117560	18	4865474	9031
N3238	33060	2	4865474	9033
N2902	35296	3	4865476	9034
N2591	21902	2	4865481	9037
N2592	55559	4	4865481	9035
N2296	23068	2	4865490	9039
N2008	100480	8	4865506	9039
N1740	113341	9	4865512	9040
N1500	230845	27	4865552	9040
N1278	35269	2	4865591	9042
N1279	521059	56	4865591	9040
N1074	556304	58	4865609	9042
N1499	21902	2	4865613	9045
N891	574218	59	4865613	9043
N1277	22552	3	4865615	9046
N1072	28997	2	4865621	9049
N1073	26992	4	4865621	9047
N890	55985	6	4865624	9049
N1276	27054	2	4865650	9051
N710	630169	65	4865650	9049
N1071	33951	3	4865652	9052
N1275	31353	2	4865652	9054
N1070	47846	3	4865654	9055
N888	41180	2	4865673	9057
N889	81694	6	4865673	9055
N709	122868	8	4865678	9057
N551	753010	73	4865703	9057
N1497	29695	2	4866543	9061
N1498	23878	2	4866543	9059
N412	6310216	563	4866543	9057
N1274	53562	4	4866549	9061
N1496	34003	2	4866549	9063
N1273	38310	3	4866550	9064
N1069	91857	7	4866559	9064
N887	110231	8	4866565	9065
N708	123007	9	4866568	9066
N550	139739	10	4866570	9067
N411	163430	11	4866574	9068
N300	30724	2	4866879	9070
N209	6503213	576	4866911	9070
N2295	33527	2	4866911	9072
N2007	40475	3	4866913	9073
N1739	41709	4	4866919	9074
N1495	62674	5	4866932	9075
N1738	26552	2	4866932	9077
N1494	30948	3	4866934	9078
N1271	26510	2	4867022	9080
N1272	93093	8	4867022	9078
N1068	119508	10	4867065	9080
N1269	29783	2	4867065	9084
N1270	32546	2	4867065	9082
N1067	61891	4	4867073	9084
N1268	37251	2	4867099	9086
N886	181364	14	4867099	9084
N1066	45333	3	4867101	9087
N885	47131	4	4867107	9088
N706	27299	2	4867124	9090
N707	228224	18	4867124	9088
N549	255516	20	4867129	9090
N883	27102	2	4867129	9094
N884	38805	2	4867129	9092
N705	65885	4	4867135	9094
N548	90062	5	4867141	9095
N1267	28061	2	4867163	9097
N1065	32232	3	4867165	9098
N881	28956	2	4867171	9101
N882	35018	4	4867171	9099
N704	63679	6	4867207	9101
N547	81946	7	4867215	9102
N409	96031	8	4867219	9103
N1493	49145	2	4867278	9105
N299	441505	33	4867278	9103
N1266	52544	3	4867280	9106
N1064	53338	4	4867286	9107
N880	54131	5	4867300	9108
N703	55226	6	4867325	9109
N546	55849	7	4867372	9110
N408	56600	8	4867446	9111
N702	28623	2	4867446	9113
N545	31024	3	4867448	9114
N407	36256	4	4867454	9115
N298	91765	12	4867579	9115
N208	533209	45	4867630	9115
N138	7035300	621	4868015	9115
N6298	31814	2	4868015	9117
N5857	40554	3	4868017	9118
N5413	45780	4	4868023	9119
N5016	50710	5	4868035	9120
N4647	53614	6	4868058	9121
N4285	47933	2	4868087	9124
N4286	77672	7	4868087	9122
N3929	34659	2	4868090	9126
N3930	125602	9	4868090	9124
N3574	160259	11	4868092	9126
N3928	60190	2	4868092	9128
N3573	67194	3	4868094	9129
N3237	227411	14	4868109	9129
N3927	35519	2	4868109	9131
N3571	43445	2	4868111	9134
N3572	40369	3	4868111	9132
N3236	83790	5	4868116	9134
N2590	313150	20	4868156	9135
N2901	311122	19	4868156	9134
N4646	41882	8	4868304	9143
N4284	42084	9	4868384	9144
N3926	42113	10	4868402	9145
N3570	43075	11	4868470	9146
N3235	43891	12	4868548	9147
N2900	72167	13	4868551	9148
N3234	42760	2	4868551	9150
N2899	46289	3	4868553	9151
N2589	118440	16	4868558	9151
N2293	46855	2	4868615	9153
N2294	431489	36	4868615	9151
N2006	478327	38	4868630	9153
N2898	64259	2	4868630	9155
N2588	102440	3	4868632	9156
N2292	114395	4	4868633	9157
N2005	145637	5	4868636	9158
N1737	623903	43	4868685	9158
N2897	42764	3	4868688	9161
N2587	47685	4	4868694	9162
N2291	49785	5	4868707	9163
N2003	39284	2	4868736	9166
N2004	53994	6	4868736	9164
N1736	93259	8	4868741	9166
N1492	717131	51	4868768	9166
N4643	38001	3	4868771	9169
N4279	41681	4	4868777	9170
N3923	42828	5	4868791	9171
N4278	27949	3	4868794	9174
N3922	33299	4	4868799	9175
N3567	76086	9	4868816	9175
N5411	42647	2	4868822	9177
N5013	51844	3	4868824	9178
N4645	57052	4	4868830	9179
N4283	83174	5	4868844	9180
N5012	47749	2	4868844	9182
N4644	53150	3	4868846	9183
N4282	78672	4	4868849	9184
N3925	161814	9	4868860	9184
N4280	31013	2	4868860	9188
N4281	26165	2	4868860	9186
N3924	34570	4	4868868	9188
N3568	36920	2	4868883	9190
N3232	233228	15	4868900	9190
N2896	338779	25	4868963	9191
N3921	36054	2	4868963	9193
N3230	47265	4	4868972	9195
N2895	72288	5	4868975	9196
N2586	410984	30	4869036	9196
N3920	51944	2	4869036	9198
N3228	33169	2	4869037	9202
N3229	67983	4	4869037	9200
N3565	66998	3	4869037	9199
N2893	37279	2	4869042	9204
N2585	138379	8	4869055	9204
N2290	549229	38	4869143	9204
N2001	37581	2	4869153	9207
N2002	571556	39	4869153	9205
N2289	33093	2	4869171	9209
N1999	36233	2	4869172	9212
N2000	53479	3	4869172	9210
N1734	89707	5	4869174	9212
N1491	698737	46	4869232	9212
N1265	1415461	97	4869429	9212
N1063	1434081	98	4869457	9213
N2288	39850	2	4869457	9215
N1998	49755	3	4869459	9216
N1733	51671	4	4869464	9217
N1490	59979	5	4869477	9218
N1264	69372	6	4869486	9219
N1062	98634	7	4869490	9220
N2583	34626	2	4869574	9222
N879	1532596	105	4869574	9220
N2284	59983	3	4869576	9223
N1995	77855	4	4869581	9224
N1997	58868	6	4869625	9230
N2285	56147	2	4869625	9232
N1996	63857	3	4869627	9233
N1732	122671	9	4869638	9233
N1489	222724	14	4869649	9234
N1730	38410	2	4869649	9236
N1488	52765	3	4869651	9237
N1263	275449	17	4869675	9237
N1487	29793	2	4869675	9239
N1262	40758	3	4869676	9240
N1061	316147	20	4869700	9240
N2283	37802	2	4869700	9242
N1994	56928	3	4869702	9243
N1729	88670	4	4869703	9244
N2282	30120	2	4869703	9246
N1993	34095	3	4869705	9247
N1728	38119	4	4869711	9248
N1485	12022	2	4869717	9250
N1486	126781	8	4869717	9248
N1261	138792	10	4869721	9250
N2280	41595	2	4869721	9256
N2281	62423	4	4869721	9254
N2581	31349	2	4869721	9254
N2582	31074	2	4869721	9252
N1727	121877	7	4869728	9257
N1992	104004	6	4869728	9256
N1484	145636	8	4869732	9258
N1260	168285	9	4869735	9259
N1060	307065	19	4869746	9259
N878	623026	39	4869802	9259
N2580	44216	2	4870101	9261
N2279	47909	3	4870103	9262
N1726	66400	5	4870124	9264
N1483	82495	6	4870130	9265
N1259	100262	7	4870132	9266
N1725	28382	2	4870132	9268
N1481	37045	2	4870134	9271
N1482	47403	3	4870134	9269
N1258	84444	5	4870136	9271
N1059	184688	12	4870145	9271
N1724	31557	3	4870148	9274
N1723	32183	2	4870155	9276
N1479	37766	3	4870157	9277
N1058	50696	8	4870377	9279
N1989	24674	2	4870387	9281
N877	235369	20	4870387	9279
N1478	39251	4	4870396	9283
N1256	48252	5	4870399	9284
N1057	64763	6	4870405	9285
N1255	39489	3	4870408	9288
N1056	68637	4	4870411	9289
N876	133398	10	4870413	9289
N700	368738	30	4870438	9289
N2579	36622	2	4870759	9291
N544	2522501	174	4870759	9289
N2278	45542	3	4870761	9292
N1988	50399	4	4870767	9293
N1721	53324	5	4870781	9294
N1476	56185	6	4870811	9295
N1254	59385	7	4870871	9296
N1055	94027	8	4870875	9297
N1253	38039	2	4870893	9300
N875	118285	9	4870893	9298
N1054	41847	3	4870895	9301
N874	46077	4	4870901	9302
N699	164351	13	4870909	9302
N873	48870	2	4870909	9304
N698	67844	3	4870911	9305
N543	232186	16	4870918	9305
N872	44784	2	4871160	9307
N697	46082	3	4871162	9308
N541	54923	2	4871168	9311
N542	51728	4	4871168	9309
N405	106649	6	4871170	9311
N297	2859179	196	4871267	9311
N207	2868291	197	4871272	9312
N1987	22970	3	4871274	9315
N1720	30067	4	4871278	9316
N1475	30079	5	4871285	9317
N1252	33306	6	4871291	9318
N1053	35106	7	4871299	9319
N1052	27075	2	4871303	9322
N871	50018	8	4871303	9320
N870	49541	3	4871305	9323
N696	99492	11	4871323	9323
N869	36832	2	4871323	9325
N695	40280	3	4871325	9326
N540	139637	14	4871363	9326
N694	34717	2	4871363	9328
N539	64933	3	4871365	9329
N404	204553	17	4871374	9329
N296	210212	18	4871375	9330
N206	235245	19	4871379	9331
N137	3103390	216	4871503	9331
N403	46611	2	4873782	9333
N295	51462	3	4873784	9334
N205	60259	4	4873790	9335
N136	67220	5	4873804	9336
N294	40939	2	4873804	9338
N204	46050	3	4873806	9339
N135	72800	4	4873811	9340
N89	140008	9	4873818	9340
N58	10268137	846	4873987	9340
N34	10994245	888	4874436	9340
N1050	44482	5	4874443	9345
N867	60222	6	4874447	9346
N689	68106	7	4874453	9347
N532	68909	2	4874460	9350
N533	113040	8	4874460	9348
N395	181788	10	4874483	9350
N688	36481	2	4874483	9352
N530	54825	2	4874485	9355
N531	46395	3	4874485	9353
N394	100641	5	4874497	9355
N283	42011	2	4874537	9357
N196	324326	17	4874563	9357
N1250	75064	3	4874566	9360
N1049	77461	4	4874572	9361
N866	78718	5	4874585	9362
N687	79790	6	4874610	9363
N529	85274	7	4874655	9364
N393	94817	8	4874720	9365
N282	98074	9	4874815	9366
N195	102287	10	4874966	9367
N130	426460	27	4875057	9367
N865	33104	2	4875057	9369
N686	37228	3	4875059	9370
N528	42807	4	4875065	9371
N392	47314	5	4875079	9372
N280	35784	2	4875090	9375
N281	47319	6	4875090	9373
N194	83076	8	4875104	9375
N129	88423	9	4875106	9376
N523	36123	2	4875202	9378
N86	514744	36	4875202	9376
N387	27932	2	4875204	9381
N388	63970	3	4875204	9379
N277	91901	5	4875205	9381
N1249	44392	2	4875206	9383
N1048	50026	3	4875208	9384
N863	40861	2	4875214	9387
N864	54068	4	4875214	9385
N685	94880	6	4875231	9387
N526	37029	2	4875241	9390
N527	126180	7	4875241	9388
N391	163187	9	4875250	9390
N525	40003	2	4875250	9392
N390	71585	3	4875252	9393
N279	234741	12	4875269	9393
N524	32458	2	4875269	9395
N389	36159	3	4875271	9396
N278	36956	4	4875277	9397
N193	271679	16	4875290	9397
N127	37054	2	4875320	9400
N128	382547	22	4875320	9398
N85	419558	24	4875348	9400
N56	934251	60	4875393	9400
N33	960602	61	4875411	9401
N20	11951711	949	4875965	9401
N5010	18865	2	4875965	9403
N3918	19108	2	4875989	9408
N3919	30581	5	4875989	9406
N3564	33926	7	4876081	9408
N3226	21790	2	4876205	9411
N3227	35923	8	4876205	9409
