	rid	error
1843	G001750165_2_read6764591	0.054344781441963634
1844	G000478685_2_read8722537	0.6739842478000001
1845	G001515215_1_read2555095	0.26542312209999996
1846	G001399795_1_read3290600	0.4612950935
1847	G000965745_1_read7486609	0.4877150473
1848	G000350305_1_read247216	0.19670996259999998
1849	G000415945_1_read7510183	0.4742725151
1850	G001766815_1_read7391216	0.5813443088999999
1851	G001602645_1_read2080210	0.0037007628197900494
1852	G001602645_1_read7813223	0.0037007628197900494
1853	G000995995_1_read3850125	0.30825251280000004
1854	G001773725_1_read5743207	0.0147023573
1855	G001818735_1_read9849325	0.0006422822103688177
1856	G001784235_1_read8637740	0.0005701308499999999
1857	G001784235_1_read3824328	0.0004370378684316123
1858	G001822865_1_read3954010	0.013027702600000001
1859	G001004055_1_read2353035	0.00502423945
1860	G001794605_1_read9291180	0.0094806685
1861	G001818535_1_read3120884	0.034039029299999995
1862	G001872305_1_read3576434	1.0080433277
1863	G001027025_2_read4699118	0.3226231194
1864	G001027025_1_read7280747	0.212342582
1865	G001027025_1_read3088245	0.34816082859999997
1866	G000237805_1_read6899246	-0.0535297125
1867	G000332175_2_read9215817	0.0787078148199701
1868	G000447295_1_read4141198	0.034700009500000004
1869	G000152145_1_read6029786	0.1807733442
1870	G000516515_1_read979745	0.0194209639
1871	G001567105_1_read9974785	1.0980838705
1872	G900128965_1_read8532982	0.26658631245
1873	G000737865_1_read4222290	0.1095506701
1874	G000016165_5_read6768334	0.011461190242533833
1875	G000016165_5_read8752742	0.3069239417
1876	G000016165_4_read2505046	0.2012767188
1877	G000189775_2_read2016345	0.0498376545
1878	G000740865_1_read5774543	0.026485009231786368
1879	G000740855_1_read7693500	0.07274795646056796
1880	G000189775_5_read32770	0.023776349100082455
1881	G000299355_6_read1206335	0.21410360850000001
1882	G000702485_1_read8827615	0.3766518409
1883	G001543345_5_read3967704	0.003882364265435186
1884	G001543345_6_read8431879	0.003066416034639619
1885	G001543345_9_read4455416	0.0026993172554842307
1886	G001543345_5_read4337615	0.0023820449767489936
1887	G000752095_2_read3098398	0.23601823240000003
1888	G001543345_11_read8352863	0.004044883670425493
1889	G001420855_5_read9276259	0.031217799600000002
1890	G000301055_1_read7977054	0.22640225759507057
1891	G000007785_1_read5033230	0.0108892347
1892	G000750535_4_read2463585	0.0011863743674845612
1893	G900097105_3_read3854684	0.0063133430159578695
1894	G900107465_1_read3707841	0.0013335684235353945
1895	G000482465_1_read6846930	0.0353926919
1896	G900105105_1_read8168574	0.16567227690000003
1897	G900105105_2_read3083577	0.0025457327297787906
1898	G001769115_1_read8005580	-4.48308e-05
1899	G000768875_1_read1704104	0.2459335915
1900	G000159995_1_read6701938	0.245029151
1901	G000265295_2_read5119504	0.00680179268962276
1902	G000265295_1_read4800420	0.021278337571146964
1903	G000585155_7_read888974	0.009428291681487922
1904	G000585155_2_read3910715	0.019069357182687142
1905	G001263205_2_read5592782	0.25320863450000003
1906	G000020725_3_read7120214	0.2067503592
1907	G001941945_4_read1219264	0.20035018359999998
1908	G000297775_2_read895269	0.1123196258
1909	G000711955_1_read4559997	0.32662509260000006
1910	G000260965_3_read7771187	0.135847759
1911	G001188545_3_read7582962	0.024662735199999997
1912	G000379165_1_read8268969	0.0031416642133004474
1913	G000987765_1_read817333	0.0702313759
1914	G000478685_2_read7782562	0.006856887820885083
1915	G000710615_1_read4932987	0.1342226298
1916	G001766815_1_read6070493	0.24778781570000002
1917	G001822865_1_read4709855	0.2409813744
1918	G001818535_1_read4129994	0.034039029299999995
1919	G000020945_1_read4205712	0.1361273289
1920	G000020945_2_read9042037	-0.19383037660000002
1921	G000023325_1_read7768916	0.22327916620000002
1922	G001771535_1_read9053543	0.1333883286
1923	G000152145_1_read8145736	0.8320053887000001
1924	G000024985_1_read9830597	0.22226894730000002
1925	G000024985_1_read270986	0.25064601200000003
1926	G000516515_3_read1820663	0.023491430100000002
1927	G000516515_1_read1783330	0.048910394
1928	G000411555_3_read1228284	0.04730004525
1929	G000156595_1_read7230911	0.0616518329
1930	G000016165_3_read4443734	0.15331916830000003
1931	G000740865_1_read6311666	0.045418364738017504
1932	G000740865_1_read9173696	0.06533872643389244
1933	G000189775_3_read9203581	0.0498376545
1934	G001543345_4_read2824123	0.008208235055675962
1935	G001543345_8_read5351993	0.012254640399999999
1936	G001543345_2_read269233	0.0023820449767489936
1937	G000007785_3_read478902	0.0108892347
1938	G000750535_6_read1482510	0.001186382071375528
1939	G001803165_1_read5769017	0.0004839482910321017
1940	G000304455_1_read5480660	0.0627581324
1941	G000989525_1_read8260156	0.4140056119
1942	G000507845_1_read1835308	0.5362993768
1943	G000585155_7_read4425204	0.019069357182687142
1944	G001263205_2_read4076270	0.43859507090000005
1945	G000711955_1_read3882366	0.1653129507
1946	G001188545_2_read4572626	0.013333557849967995
1947	G001188545_1_read1234271	0.008808603338169407
1948	G000336495_1_read2958724	0.0126172912
1949	G000336495_1_read2406692	0.004192285183311216
1950	G000238395_1_read2463781	0.03743682856199514
1951	G900116345_1_read9729018	0.0464924453
1952	G000185985_1_read2392670	0.029416348297821422
1953	G001515215_1_read1432276	0.37530508259999995
1954	G000710615_1_read1151743	0.1342226298
1955	G001766815_1_read6525712	0.24253412610000002
1956	G001004055_1_read9511969	0.0033186121834300705
1957	G000020945_1_read3602640	0.19751573790000002
1958	G000024985_1_read9476411	0.22965372900000003
1959	G000189775_4_read9727529	0.0745212101
1960	G000383295_1_read4384467	0.6794098854000001
1961	G000621405_1_read3667479	0.003256130578033546
1962	G001543345_8_read1106939	0.012254640399999999
1963	G001543345_11_read8246527	0.008208235055675962
1964	G001769115_1_read7680157	-4.48308e-05
1965	G001769115_1_read3595332	-0.050834106999999996
1966	G000170895_1_read6554988	0.33724961400000003
1967	G000379225_1_read2547994	0.33383708889999997
1968	G000710615_1_read446403	0.1265420035
1969	G001818535_1_read8303408	0.034039029299999995
1970	G000020945_2_read9656151	0.1805051994
1971	G000020945_1_read7149264	0.1735965451
1972	G000237805_2_read8150565	-0.0133490888
1973	G001771535_1_read9624748	0.1333883286
1974	G000024985_2_read5450143	0.2366860255
1975	G000516515_1_read6572232	0.0150612058
1976	G000411555_3_read4410834	0.0889752622
1977	G900120165_1_read3674336	0.588618659
1978	G000299355_2_read4830747	0.22294933500000003
1979	G001543345_4_read1776927	0.0027632660002608837
1980	G000007785_2_read7639723	0.0108892347
1981	G000648015_1_read4731935	0.0071069414
1982	G001302425_1_read3197796	0.4209571726
1983	G000304455_1_read7339818	0.0478458311
1984	G001769115_1_read4200633	-4.48308e-05
1985	G000469585_1_read2086879	0.21126489050000002
1986	G000170895_2_read4374590	0.201324049
1987	G001188545_1_read7460207	0.013336750145842922
1988	G001818535_1_read6922495	0.034039029299999995
1989	G000237805_2_read42007	0.0011536918
1990	G000024025_1_read1300124	0.3769897836
1991	G000740855_1_read4181883	0.07274795646056796
1992	G000189775_3_read3561562	0.0745212101
1993	G000299355_5_read2964867	0.203424086
1994	G900116345_1_read8580825	0.0464924453
1995	G001515215_1_read5791213	0.40507536759999996
1996	G001818535_1_read5863860	0.034039029299999995
1997	G000237805_2_read7009922	0.0011536918
1998	G000237805_2_read4782122	-0.0086860448
1999	G001769115_1_read4455783	-4.48308e-05
